names,scores,logfoldchanges,pvals,pvals_adj
TNF,14.142896,1.8863477,2.0660566430439255e-45,1.5730609945020321e-43
YWHAZ,14.142553,0.972632,2.0761248003627484e-45,1.5761844030340174e-43
RAC2,14.1340885,0.88318527,2.341455526557704e-45,1.7725287968955455e-43
PSMA3,14.115636,1.0420715,3.042590904114936e-45,2.2967214767633318e-43
C4orf48,14.112437,1.094464,3.183831912227931e-45,2.3964911430501975e-43
SNRPE,14.094269,0.9381007,4.118932577797597e-45,3.0915397359492193e-43
TUBB,14.08988,0.9648016,4.383084060850564e-45,3.2804838778377307e-43
EIF2S2,14.076678,0.87900347,5.283565709768636e-45,3.943271357403598e-43
TPM3,14.07581,0.92015547,5.3488459595528755e-45,3.980746767644704e-43
ACTN4,14.067567,1.4790224,6.010207869770828e-45,4.460384604475991e-43
PPIA,14.052959,0.7246761,7.388069553877493e-45,5.467585367323344e-43
BATF3,14.0525255,1.5705849,7.433495045860311e-45,5.485836288034342e-43
SNHG15,14.048151,1.3011383,7.907166364343358e-45,5.819145831363552e-43
OSTF1,14.026091,1.2383654,1.0793932692415594e-44,7.921547270378333e-43
DOK2,14.017186,1.4324878,1.2237050374447733e-44,8.955758196479476e-43
GTF2A2,14.014312,1.0932778,1.2742671069502715e-44,9.300037835808335e-43
TIMM17A,14.004525,1.3365905,1.4625350451665157e-44,1.0644676554627918e-42
MRPS15,13.985029,1.1588168,1.9239775218868073e-44,1.396469399127732e-42
YIF1A,13.981565,1.2411579,2.0199462382685788e-44,1.4621090305494755e-42
MRPL41,13.968496,1.054299,2.426962350264698e-44,1.7519220025681233e-42
ITGB1BP1,13.963007,1.2233557,2.621376122743148e-44,1.8871050998058302e-42
RAC1,13.951581,0.97466934,3.0770604955827164e-44,2.209128757969983e-42
CHMP4B,13.950055,1.1455796,3.1436209004536207e-44,2.2507984875334597e-42
PDAP1,13.938503,1.1119413,3.6960887022929784e-44,2.639207122015689e-42
YWHAQ,13.934281,1.0522152,3.921282051640681e-44,2.792460156451396e-42
FNBP1,13.91603,1.0525445,5.062560266784856e-44,3.595506512055266e-42
ANP32E,13.913233,1.1531795,5.264498014963437e-44,3.7289018111349596e-42
MTDH,13.909226,0.93021727,5.567852339266551e-44,3.9332261712144994e-42
AC073861.1,-13.897985,-0.31455952,6.514977137863013e-44,4.5900185595290875e-42
MRPL51,13.888299,1.0300924,7.458591923677491e-44,5.2408510272223223e-42
SYTL3,13.868886,1.1529071,9.778376158885382e-44,6.85264451240721e-42
SNX10,13.863928,1.533768,1.047800725322011e-43,7.32351723889088e-42
EEF1D,-13.85429,-0.32371068,1.1983524974224486e-43,8.353686802612426e-42
MTHFD2,13.840143,1.0276227,1.4591548674451425e-43,1.0144966209973858e-41
PHPT1,13.83929,1.1923532,1.4765862459381242e-43,1.0239214860284841e-41
SRGN,13.826382,0.9184906,1.766879942518844e-43,1.2220148712394727e-41
JTB,13.823269,0.86124206,1.8449873773831617e-43,1.2727040864350687e-41
MRPL18,13.820339,1.1815574,1.921612224822743e-43,1.3221092442660642e-41
ATP5J2,13.81825,0.8667168,1.978206988908376e-43,1.357512432388553e-41
IFRD2,13.791692,1.3189828,2.8597390340954847e-43,1.9573654217824536e-41
UQCRB,-13.78575,-0.45473132,3.105196782888094e-43,2.119878527232647e-41
POU2F2,13.780956,1.4113678,3.3184656991251777e-43,2.2596356641981234e-41
UBE2D2,13.764487,0.87759745,4.1683341358369446e-43,2.83103824855558e-41
CCT6A,13.740938,1.0913057,5.772306809053708e-43,3.9103678434666403e-41
EIF3J,13.736083,1.0507513,6.172580307391811e-43,4.17083303635017e-41
TCP1,13.732165,1.0989759,6.515633139257204e-43,4.3914037637544724e-41
UBA52,-13.7157135,-0.19298983,8.175820681682348e-43,5.496315074047013e-41
SZRD1,13.704938,1.2398127,9.484853722685176e-43,6.360148105414781e-41
HNRNPA2B1,13.695456,0.8192609,1.0808027548575617e-42,7.229065514768805e-41
CBX6,13.68627,1.2031736,1.226462983508213e-42,8.182614147547218e-41
IDI1,13.682142,1.0799005,1.2981156290579368e-42,8.638845067937201e-41
TMED9,13.68063,0.98129725,1.3253909097187401e-42,8.798197948434451e-41
LMNA,13.666647,2.7130578,1.6062817647494767e-42,1.0636081259318588e-40
MRPS12,13.650511,1.1358683,2.0046864325169492e-42,1.324095388677445e-40
CD2,13.647886,0.8355943,2.0781876530907595e-42,1.3692198951286252e-40
FKBP4,13.636815,1.3153958,2.4189725400841826e-42,1.5897824504732364e-40
MRPL14,13.613085,1.025609,3.3480746436138193e-42,2.1949412427860323e-40
RPL9P9,-13.607035,-0.36542904,3.63704179969156e-42,2.3784812957388865e-40
NAA50,13.604396,1.1851814,3.770706030793302e-42,2.4598037860138035e-40
RPS20,-13.599996,-0.2344541,4.004580525862606e-42,2.6059363914603464e-40
SIAH2,13.59972,1.0764219,4.019717050266748e-42,2.60935932353925e-40
ASXL1,13.594989,1.2418431,4.2882787452538545e-42,2.7768706972942853e-40
YWHAH,13.587309,1.2029034,4.762749251290789e-42,3.076572988242119e-40
ARPC4,13.574099,0.9908472,5.70412898994408e-42,3.6667417984020098e-40
NAA10,13.574159,1.142829,5.699432272126744e-42,3.6667417984020098e-40
EIF6,13.560038,1.0863543,6.910078580347226e-42,4.431171749824604e-40
TRAF1,13.553314,1.4201134,7.5731715179255e-42,4.844629334227401e-40
PCBP1,13.53813,0.75751096,9.312982307158923e-42,5.943212380558906e-40
CSK,13.5325165,1.112969,1.0052279476150474e-41,6.3995475604794105e-40
RPS18,-13.525061,-0.22056878,1.1125204554784e-41,7.065574623495031e-40
SOCS1,13.520278,0.95902926,1.1872669244285777e-41,7.522204350935975e-40
PSMB1,13.501362,0.90601164,1.5351122924471563e-41,9.702791092453079e-40
ETF1,13.499425,1.3393747,1.5760145138289915e-41,9.937542590778509e-40
CSTB,13.478205,0.8910407,2.101597338335795e-41,1.3220048018769453e-39
PSMC5,13.460174,0.98558325,2.682837605507005e-41,1.6836239795129474e-39
NFKB2,13.437649,0.99591285,3.638156022579699e-41,2.2777270643733564e-39
TBCA,13.426945,0.813748,4.204020708144046e-41,2.6257736905240118e-39
SYNGR2,13.426637,1.239289,4.2215121711369695e-41,2.6304799896565736e-39
HSD17B10,13.403157,1.1779423,5.794474892370514e-41,3.6021182742689176e-39
CDC37,13.401051,0.94271785,5.961346630597099e-41,3.697154412684867e-39
DYNLT1,13.39552,0.94087756,6.422441571647184e-41,3.97379171716437e-39
DNAJC15,13.392666,1.1080275,6.674123091097021e-41,4.1198675716538154e-39
AHSA1,13.381428,1.1560966,7.764149332474443e-41,4.781557700791953e-39
BSG,13.376205,1.0010738,8.329258392901361e-41,5.117651319545441e-39
RAD23A,13.368608,0.9716985,9.225046898084284e-41,5.654889537062339e-39
RPL22,-13.365947,-0.32150832,9.561046232462292e-41,5.847287996797541e-39
SSNA1,13.355657,1.029932,1.0978511262258982e-40,6.698666687041161e-39
ISG15,13.335819,1.1218159,1.43272775493082e-40,8.721812738541998e-39
HSP90B1,13.320191,0.9457962,1.7665379139668802e-40,1.0729179698162064e-38
SF3B6,13.319496,0.9314589,1.7830728785045947e-40,1.0804767305066833e-38
HNRNPAB,13.318978,1.3230182,1.7954713430692269e-40,1.0855000659928828e-38
TXNL4A,13.31572,1.0097889,1.875577164777527e-40,1.1313412943703715e-38
CYC1,13.309631,1.0916089,2.03482983662505e-40,1.224606020128333e-38
E2F4,13.306993,1.1383688,2.1079655202922702e-40,1.2657374783209494e-38
NXT1,13.305185,1.0905389,2.159580312942505e-40,1.2937893847605665e-38
HSPA5,13.303553,1.1652166,2.2072684341157207e-40,1.3193672404827453e-38
PSME2P6,13.299813,1.124729,2.320480674908561e-40,1.3839074363675888e-38
ENSA,13.296939,0.98706,2.4114088784379675e-40,1.434896904692142e-38
GSTP1,13.286499,0.9379182,2.7724865763183602e-40,1.6460470864344063e-38
UBE2I,13.2703085,0.90246636,3.4416039570992343e-40,2.0387259315372592e-38
PSMA5,13.267664,0.9518102,3.5652073559759816e-40,2.1072209920556026e-38
CMC2,13.264057,1.186328,3.7409656847122485e-40,2.206167709600393e-38
RAB10,13.234869,1.117663,5.5192935573485855e-40,3.247655585415359e-38
CD59,13.194052,1.2747582,9.494235429689745e-40,5.574171112275623e-38
PSMA1,13.191223,0.8814096,9.857269876371053e-40,5.774480490769916e-38
S100A6,13.177255,0.830469,1.1863027362997472e-39,6.934096967486575e-38
UBE2L3,13.158741,1.0124364,1.5159051508590434e-39,8.841106862184532e-38
MRPS6,13.152366,0.9745938,1.6493151079571213e-39,9.597996729565451e-38
DNAJB11,13.149567,1.4892228,1.7115291048533737e-39,9.938153615434315e-38
MALAT1,-13.139009,-0.34133688,1.96786244179362e-39,1.1401518796532333e-37
EHD4,13.135075,1.3086246,2.072875128195744e-39,1.1957502377059291e-37
SOCS3,13.135209,0.90966743,2.0691791712483495e-39,1.1957502377059291e-37
TMEM208,13.132203,1.1534059,2.1530050722419156e-39,1.2392678433253028e-37
NDUFA11,13.128734,0.8487217,2.2539371556333266e-39,1.2945439054746195e-37
CCT5,13.115843,1.0939883,2.6719547000669452e-39,1.5313024550058284e-37
C4orf32,13.113003,1.3166143,2.773933624532979e-39,1.5863057653714567e-37
FIBP,13.104886,1.2286171,3.087256736348774e-39,1.7616700426422162e-37
CCT3,13.104348,0.9705309,3.1092048859209e-39,1.7703705406472022e-37
PSMB5,13.101445,1.0759223,3.230457903584797e-39,1.8354558669400073e-37
MRPL4,13.093604,1.1443365,3.581971750590185e-39,2.0276111434198984e-37
EIF4H,13.093561,0.9874552,3.584006071071509e-39,2.0276111434198984e-37
TMEM126A,13.092849,1.1919085,3.617807154092798e-39,2.0423603634857206e-37
TMEM167A,13.083202,1.1121529,4.1076220574562134e-39,2.3139312315137137e-37
AK2,13.080426,1.1790351,4.260456468751308e-39,2.394920423498076e-37
LYPLA1,13.071573,1.0800923,4.786521888960386e-39,2.684923743234255e-37
CD3D,13.071079,0.7088266,4.8177332572479046e-39,2.696705776620543e-37
PCED1B-AS1,-13.063471,-0.64227647,5.324385642568683e-39,2.974001451937941e-37
PLAC8,-13.061192,-1.9061823,5.486237658381519e-39,3.057940905789868e-37
ATP5G1,13.056055,0.9890142,5.86912010931518e-39,3.26446638501278e-37
SUMO1,13.047255,0.92327,6.587928630555067e-39,3.6565771936820355e-37
CRELD2,13.046182,1.2283087,6.681266829729387e-39,3.700609426445501e-37
SMAP2,13.042368,0.9863188,7.024116912987672e-39,3.882367548977704e-37
IL4I1,13.037067,2.1070533,7.52976415010477e-39,4.15316010116426e-37
ARPC1B,13.035188,0.92375785,7.717659814892195e-39,4.247928589780246e-37
PRDX4,13.033817,1.1997356,7.857635942787444e-39,4.31598215402171e-37
TRAF3,13.029307,1.6187582,8.336109508960989e-39,4.569294880223015e-37
ALDOA,13.019104,0.6248596,9.528291447332767e-39,5.211955694379539e-37
MTCH2,13.015082,1.2560954,1.004338075364238e-38,5.48235784114115e-37
IRF4,12.991131,1.2909379,1.3738131718329225e-38,7.483741030891921e-37
RHEB,12.976352,1.0410255,1.6663044286094042e-38,9.058387449354005e-37
YRDC,12.973653,1.4028565,1.7260448184443725e-38,9.36388174605756e-37
TMSB4XP4,-12.97185,-0.59661704,1.767116119399055e-38,9.567050793959637e-37
BLOC1S2,12.958971,1.1128762,2.0903257212964711e-38,1.1293743467618154e-36
ZNF706,12.942699,0.9262556,2.5838682238254264e-38,1.3931795606830156e-36
MAP3K8,12.914265,1.4614687,3.739994881894155e-38,2.0124371645548588e-36
PA2G4,12.911333,0.9005056,3.885166146434446e-38,2.08630263391866e-36
RPL36,-12.908835,-0.18497981,4.0132563029151887e-38,2.1507146353553607e-36
RER1,12.903659,1.0393275,4.292242099637575e-38,2.295567535879043e-36
RPS19BP1,12.894889,1.0028042,4.809532174305914e-38,2.5670270716194396e-36
PPP4C,12.885559,0.96209294,5.428045998735828e-38,2.8913099856169473e-36
CLPP,12.870898,1.0165801,6.563474873131423e-38,3.489074570384953e-36
SNRPD3,12.8689,1.0330088,6.735436796168697e-38,3.573297995075843e-36
AL590867.2,-12.864655,-0.4198672,7.115901575781942e-38,3.767577547738655e-36
PSMB8,12.863336,0.79071426,7.238431970903335e-38,3.824787453425322e-36
PSMB7,12.85446,0.9589535,8.119096403464415e-38,4.281567404781035e-36
CISD2,12.830598,1.0571903,1.1050828783415844e-37,5.815993953343558e-36
PSMD3,12.821015,1.2404603,1.2505279462372113e-37,6.568379391568016e-36
RNF213,12.818566,0.8726044,1.290653449071525e-37,6.765687326283668e-36
FAU,-12.818244,-0.18060352,1.2960224608941353e-37,6.780378894420407e-36
NINJ1,12.80126,1.209701,1.613121926798382e-37,8.422664289725939e-36
RNF126,12.800355,1.06635,1.632040459115118e-37,8.504636869787261e-36
HNRNPC,12.786475,0.7962977,1.9512564487028264e-37,1.0148069955655251e-35
GSPT1,12.785992,0.9995418,1.9634143788305395e-37,1.0191239270865e-35
GNB1,12.772678,1.127201,2.3299652209456907e-37,1.207013355635003e-35
COA4,12.7600975,1.0992075,2.7385720796079066e-37,1.4159114352884716e-35
ATG101,12.75731,1.2479074,2.838353996914264e-37,1.4646350116889622e-35
REEP5,12.75134,0.9752222,3.0643276590646566e-37,1.5781586111596144e-35
RPL7P9,-12.722741,-0.39386705,4.420764025560087e-37,2.2723071119707686e-35
MDH2,12.720579,0.9502728,4.544772202521027e-37,2.3315122638952533e-35
CCDC124,12.718412,1.183136,4.672580968746434e-37,2.3924338991139684e-35
P4HB,12.69367,0.8663348,6.410929067711837e-37,3.2761459568461654e-35
RELB,12.688442,0.9432394,6.853529084396497e-37,3.495564448064777e-35
GRB2,12.6881895,1.0927966,6.87569502132887e-37,3.5001129569076824e-35
CDK4,12.681139,1.1940356,7.523082928256854e-37,3.8223048262412703e-35
NDUFAF8,12.675068,0.938414,8.128779827467113e-37,4.122118292546663e-35
POLR2K,12.6733265,0.9635711,8.311354384080097e-37,4.206628023513336e-35
WDR1,12.6673765,0.9604375,8.966286938764037e-37,4.5294321400027883e-35
EMC7,12.657277,1.1071134,1.0197588707430903e-36,5.14160865744894e-35
LRRC59,12.6552305,1.2494445,1.0466835781779694e-36,5.267310501992753e-35
IFI35,12.639505,0.9550442,1.2785621715309886e-36,6.421979576397094e-35
RAP1A,12.634604,0.8175986,1.3607672123081777e-36,6.818202272685695e-35
COX20,12.634498,1.0374914,1.3626081756162177e-36,6.818202272685695e-35
COX8A,12.629802,0.7984096,1.4464256355114072e-36,7.223925385673228e-35
BUD23,12.629368,1.0304009,1.4544252403580637e-36,7.250172613256613e-35
HNRNPDL,12.610262,0.77177674,1.8537505229194452e-36,9.223368891813888e-35
RHOA,12.6071005,0.795583,1.9296205171073518e-36,9.582814673303803e-35
LRRC75A-AS1,-12.589657,-0.3546948,2.407180468156851e-36,1.1932027761482928e-34
AMD1,12.588475,0.94131696,2.4434734596438838e-36,1.208924509434296e-34
AL033519.2,-12.573725,-0.49027222,2.9451480235986046e-36,1.4544076781957969e-34
RBPJ,12.572463,1.0813944,2.99254132100256e-36,1.4750548824792469e-34
EMC6,12.555792,0.98056287,3.694653668220775e-36,1.8177420840669065e-34
CD320,12.549144,1.1860962,4.0183081304590804e-36,1.9733029889726563e-34
FAM177A1,12.548224,1.0069857,4.065249765410015e-36,1.992651183713035e-34
BIRC3,12.547669,0.9851996,4.0938244719159297e-36,2.002941528667016e-34
EMC4,12.540642,1.0360332,4.473575523730691e-36,2.184692520091772e-34
RPS23P8,-12.537555,-0.25456768,4.651263218613406e-36,2.26727627741266e-34
TAP2,12.53529,1.2742345,4.7860780150622986e-36,2.328695785597531e-34
PPP1CC,12.525825,0.9377104,5.392766353956411e-36,2.6190604241089773e-34
B2M,12.524307,0.2527948,5.49691130203941e-36,2.664741222016169e-34
H2AFY,12.508137,0.9985424,6.73863497814229e-36,3.260709452793394e-34
EEF1E1,12.502075,1.1504045,7.272789313872455e-36,3.512743942824685e-34
MAP2K3,12.4954,1.2415708,7.909656671989228e-36,3.8133782714225435e-34
BZW1,12.474666,0.887512,1.0263573446573831e-35,4.939227877203655e-34
SSRP1,12.465834,1.0931102,1.1466680530856089e-35,5.508176356822143e-34
SRA1,12.464051,1.1866257,1.1725896232041543e-35,5.622471478231172e-34
RBM3,12.455923,0.8150435,1.2984080241298483e-35,6.214481883606991e-34
HDGF,12.454095,1.3130062,1.3285020372921287e-35,6.347020583229302e-34
SSSCA1,12.453029,1.2112142,1.3463758978962407e-35,6.420803469750664e-34
C6orf48,-12.446529,-0.9438571,1.460588573861807e-35,6.9529279498070164e-34
MRPL47,12.435955,1.0674076,1.6673536898465496e-35,7.922928864342777e-34
TARS,12.432595,1.2475791,1.7389543014451935e-35,8.24832542983519e-34
TWF2,12.425099,0.9407719,1.9098929597264338e-35,9.037758726706898e-34
BAG1,12.425001,1.0130867,1.9122282847195896e-35,9.037758726706898e-34
GNG2,12.423591,1.0990947,1.9462711911886255e-35,9.182229441286336e-34
CCT2,12.409,0.96205646,2.3355012284698081e-35,1.0998920223916636e-33
EZR,12.401953,0.9599165,2.5503167088394205e-35,1.1989211289597418e-33
PPP2CA,12.397621,1.025359,2.6919675910415055e-35,1.263264365103314e-33
SPCS3,12.397107,1.0365807,2.7093038318218396e-35,1.2691455183817908e-33
NAA20,12.374317,1.0526612,3.5994444194512824e-35,1.6801646919064112e-33
HSPD1,12.37434,0.91839623,3.5984137885960337e-35,1.6801646919064112e-33
MRPS7,12.370839,0.99142456,3.7587526158919927e-35,1.7514328767524947e-33
NDUFS7,12.364458,0.93913466,4.0694705227331353e-35,1.8928769579332647e-33
C1orf43,12.357572,0.9484582,4.4335032093626163e-35,2.058579170322677e-33
PSMC2,12.347017,1.1513532,5.055129698755904e-35,2.343096958616333e-33
TIMM8B,12.345827,1.0179213,5.130433913219223e-35,2.37383649714977e-33
TSTA3,12.341944,1.123501,5.384011693521174e-35,2.486810995504011e-33
HSBP1,12.341513,1.0076139,5.412923115591459e-35,2.495801548236062e-33
BCL7C,12.3337,1.1090826,5.9643431044337e-35,2.7452603627027585e-33
TALDO1,12.330358,0.9709732,6.21701372247196e-35,2.856582653003638e-33
PSMC1,12.325952,1.0170981,6.566385046388138e-35,3.0118731410690034e-33
NDUFA9,12.324382,1.0870146,6.695473176889968e-35,3.0657608549988376e-33
PRELID3B,12.323994,1.0147966,6.727777421157273e-35,3.0752228281483593e-33
MRPL28,12.322272,1.0969492,6.872990592369763e-35,3.1361729093334914e-33
TANK,12.321192,0.92830634,6.965729241191806e-35,3.173009768142888e-33
GARS,12.3006115,1.1336972,8.989055468473354e-35,4.087622125250706e-33
LSM7,12.294231,0.8479157,9.727804734538682e-35,4.415955345129072e-33
MLF2,12.288428,0.9999721,1.0451888337178456e-34,4.736516121239362e-33
POLR2E,12.286689,1.0170549,1.067911089309031e-34,4.831200510195993e-33
PPA1,12.283689,0.8302621,1.1082810180313612e-34,5.0052623070749685e-33
CHORDC1,12.282326,1.1677366,1.1271068817384216e-34,5.081597920738754e-33
KPNA2,12.273956,1.5765193,1.2499372296701133e-34,5.625782215993934e-33
MOB1A,12.271211,0.94210136,1.29304696911509e-34,5.809915123132769e-33
CHMP2A,12.271039,0.9387349,1.2958042257415758e-34,5.812418954854403e-33
PDXK,12.268337,1.3616078,1.3397717389438237e-34,5.999452430999291e-33
RAD23B,12.265203,1.0378094,1.3926139778413418e-34,6.22552644578143e-33
NETO2,12.263545,2.4507573,1.4214193173741706e-34,6.34356391301108e-33
SELENOS,12.263008,0.9348624,1.4308812542076264e-34,6.375022383839037e-33
CAPZA1,12.256613,0.87636346,1.5483810122819278e-34,6.886906792001437e-33
BANF1,12.239321,0.89142793,1.9162883451007165e-34,8.50896438278335e-33
MAGOH,12.222495,0.8989958,2.357365542456364e-34,1.0449932488539787e-32
NUDC,12.209515,0.9103143,2.7653285500789216e-34,1.2237852645407892e-32
DNAJC2,12.207906,1.1276584,2.8205744822617336e-34,1.2461467863102842e-32
RPL37,-12.207296,-0.16834342,2.841773928285496e-34,1.2534168144457896e-32
ATP5C1,12.204514,0.8885385,2.94060052035612e-34,1.2948444291301447e-32
UPF2,12.200286,0.9731188,3.0973536852558365e-34,1.3615987415051448e-32
RPL27,-12.200128,-0.17617486,3.1033728955792254e-34,1.361978603010019e-32
NOL7,12.199567,0.91236234,3.124807518203023e-34,1.3691113537466642e-32
IMP4,12.198395,1.0433172,3.1701322821287654e-34,1.3866704452622846e-32
TRMT112,12.191577,0.7396251,3.4468734008781217e-34,1.5052296735735534e-32
SMARCB1,12.189418,1.1000887,3.5393971165641184e-34,1.5430836933931354e-32
SLBP,12.186909,1.0558189,3.6500561469916165e-34,1.5887064811123314e-32
PARP1,12.171701,0.9977537,4.398196630153661e-34,1.91119004882664e-32
RPL10P16,-12.166125,-0.34359503,4.709122603844105e-34,2.0429395598285917e-32
MCRIP1,12.132113,1.0094516,7.138269031702958e-34,3.09168963635397e-32
DRAP1,12.128875,0.78566587,7.426302695551416e-34,3.2111770411860624e-32
DPH3,12.127535,1.2304463,7.548747929711209e-34,3.258789547434152e-32
POLR2I,12.123761,0.9340712,7.904640265665494e-34,3.406861269476058e-32
CD7,12.119651,0.76025116,8.31122663446732e-34,3.57626396877242e-32
PSMA2,12.118202,0.9599509,8.459423318660068e-34,3.634113237056894e-32
GK,12.117033,2.7584178,8.581011332929885e-34,3.6803623281819406e-32
CBFB,12.101563,0.92108494,1.0361890694337616e-33,4.436971671708263e-32
NFKB1,12.098209,1.1949035,1.0794044319584349e-33,4.614541277077969e-32
SLC16A3,12.090124,1.1807047,1.191072539252043e-33,5.083705409860901e-32
RPL13AP25,-12.085116,-0.36558238,1.2659024803663e-33,5.39437798891575e-32
ORMDL2,12.078184,1.0560741,1.3772796829315256e-33,5.859537717077441e-32
FAM173A,12.076387,1.6938498,1.4076940059310486e-33,5.979304764742492e-32
HNRNPM,12.064195,0.87902194,1.632509300999223e-33,6.923097228314521e-32
PHB2,12.048973,0.9094124,1.9638182846315808e-33,8.314756262815123e-32
TAPBP,12.043701,0.80026996,2.0934711817102024e-33,8.849521379325367e-32
COPRS,12.042485,1.4625347,2.124561260087624e-33,8.966598800561507e-32
MDFIC,12.040874,1.3852586,2.1665026768044937e-33,9.129027228257532e-32
DNPH1,12.030787,1.0307764,2.4481482913628588e-33,1.0299375455064765e-31
STX11,12.014232,1.5088327,2.991372978966937e-33,1.256471766364173e-31
CALM2,12.006675,0.6894446,3.277593656876465e-33,1.3745083240424795e-31
